,Date,Home,Away,FTR,Attendance,B365H,B365D,B365A,AttackStrengthHome,AttackStrengthAway,DefenseWeaknessHome,DefenseWeaknessAway,AvgHomePoints,AvgAwayPoints,AvgLosingHomePoints,AvgLosingAwayPoints,AvgGoalDiffHome,AvgGoalDiffAway,HomeWinsRatio,HomeDrawsRatio,AwayWinsRatio,AwayDrawsRatio,AvgHomeCornersLast5,AvgAwayCornersLast5,AvgHomeShotsLast5,AvgHomeShotsOnTargetLast5,AvgAwayShotsLast5,AvgAwayShotsOnTargetLast5,elo,elo_away,FormHomeTeam,FormAwayTeam,ProbabilityDraw,ProbabilityHomeWin,ProbabilityAwayWin,B365_guess,B365_right_or_wrong
703,2021-04-25,26,4,A,16026.68115942029,4.5,4.2,1.66,0.0482758620689655,0.087431693989071,0.0464480874316939,0.0275862068965517,1.6,2.066666666666667,1.4,0.9333333333333332,0.2666666666666666,1.3333333333333333,0.4,0.4,0.6666666666666666,0.0666666666666666,5.8,3.8,12.0,4.6,13.2,5.8,1808.98730469,1938.72253418,1402.6764257808002,4336.3991015664,0.2409603002270492,0.3084300247019657,0.4506096750709851,A,correct
704,2021-04-25,6,19,H,14949.942028985508,2.2,3.3,3.25,0.0527522935779816,0.0326086956521739,0.0706521739130434,0.0389908256880734,1.4,1.1333333333333333,1.6,1.8666666666666667,-0.2,-0.3333333333333333,0.4,0.2,0.2666666666666666,0.3333333333333333,2.6,2.6,10.6,3.8,9.4,3.2,1678.77038574,1698.40185547,1759.9939941420002,3363.578662104,0.2404835325684899,0.4657716688095732,0.2937447986219367,H,correct
705,2021-04-25,23,13,H,33976.64705882353,1.4,4.75,7.5,0.0525114155251141,0.043360433604336,0.024390243902439,0.0707762557077625,2.2666666666666666,0.8,0.7333333333333333,2.2,0.9333333333333332,-1.0,0.7333333333333333,0.0666666666666666,0.2,0.2,3.8,4.2,11.6,4.4,11.8,4.4,1864.96203613,1702.7989502,4218.7960546944,1360.7961914064,0.2191181266389696,0.6916714319510585,0.0892104414099718,H,correct
706,2021-04-25,2,3,H,40752.57352941176,4.0,3.5,1.85,0.0522727272727272,0.0594594594594594,0.0351351351351351,0.025,1.6666666666666667,2.066666666666667,1.3333333333333333,0.9333333333333332,0.6666666666666666,0.7333333333333333,0.4666666666666667,0.2666666666666666,0.6,0.2666666666666666,6.8,5.6,13.0,4.6,10.8,5.2,1723.23474121,1891.53320312,2404.33241699,2095.3815527328,0.2388002136800134,0.2561951173091565,0.5050046690108302,A,wrong
707,2021-04-26,8,22,A,6066.307692307692,4.0,3.6,1.85,0.0180995475113122,0.059299191374663,0.0485175202156334,0.0316742081447963,0.6,1.5333333333333334,2.4,1.4666666666666666,-0.6666666666666666,0.5333333333333333,0.0666666666666666,0.4,0.4,0.3333333333333333,6.4,5.4,14.8,4.4,8.8,2.6,1611.38830566,1751.57128906,675.6368945304001,2064.4901367168,0.2404926325583687,0.2939993937317364,0.4655079737098948,A,correct
708,2021-04-28,2,25,D,40752.57352941176,1.85,3.2,5.0,0.0565610859728506,0.032258064516129,0.0376344086021505,0.0407239819004524,1.75,0.875,1.25,2.125,0.6875,-0.375,0.5,0.25,0.125,0.5,6.4,3.6,13.0,4.8,8.6,2.4,1733.64587402,1630.41040039,3036.481347654,1373.5540039056002,0.228610073198298,0.6273882630975198,0.1440016637041821,H,wrong
709,2021-04-29,4,13,A,62721.23188405797,1.14,8.0,17.0,0.0945945945945946,0.0454545454545454,0.0427807486631016,0.0743243243243243,2.3125,0.75,0.6875,2.25,1.625,-1.0,0.6875,0.25,0.1875,0.1875,5.6,4.8,15.0,6.0,10.4,3.8,1943.96630859,1698.84301758,4249.05768066,1063.93864746,0.2023494762985144,0.7654639536468487,0.0321865700546368,H,wrong
710,2021-04-30,6,17,H,14949.942028985508,1.8,3.75,4.33,0.0561797752808988,0.0425531914893617,0.0718085106382978,0.047191011235955,1.5,1.0,1.5,2.0,-0.125,-0.3125,0.4375,0.1875,0.25,0.25,2.4,2.6,10.2,3.0,6.2,1.0,1686.78735352,1680.75415039,1772.694873048,2006.0929980504,0.2389597997339514,0.5018617932442855,0.2591784070217631,H,correct
711,2021-05-01,8,0,H,6066.307692307692,2.5,3.1,3.0,0.017897091722595,0.0344827586206896,0.0503978779840848,0.0626398210290827,0.5625,0.6875,2.4375,2.3125,-0.6875,-0.9375,0.0625,0.375,0.125,0.3125,5.6,3.4,14.2,4.2,7.0,2.0,1606.43432617,1626.2722168,675.899785156,689.2095214840001,0.2404936545761169,0.4654783058933048,0.2940280395305781,H,correct
712,2021-05-01,9,3,A,17392.17948717949,9.0,4.33,1.4,0.0357941834451901,0.0611702127659574,0.0531914893617021,0.029082774049217,1.25,1.9375,1.75,1.0625,-0.25,0.625,0.25,0.5,0.5625,0.25,4.4,6.2,7.2,2.8,10.8,4.6,1585.93981934,1881.31652832,3854.849775392,1706.1452880860002,0.2237085433847455,0.1126151364140568,0.6636763202011975,A,correct
713,2021-05-01,14,22,H,5931.0,3.75,3.5,2.0,0.0331858407079646,0.0610079575596817,0.0557029177718832,0.0309734513274336,0.9375,1.625,2.0625,1.375,-0.375,0.5625,0.1875,0.375,0.4375,0.3125,4.6,4.6,13.0,4.4,7.4,2.4,1600.45080566,1758.39953613,2338.1853906236,2726.2576562464,0.239496313264419,0.2699196090808468,0.4905840776547342,A,wrong
714,2021-05-01,21,19,H,58194.25,1.36,5.0,8.5,0.06,0.0344827586206896,0.026525198938992,0.0422222222222222,2.1875,1.0625,0.8125,1.9375,1.0625,-0.375,0.6875,0.125,0.25,0.3125,7.6,3.4,18.0,4.4,8.8,2.8,1940.32092285,1692.25915527,3766.8969873084,3455.3049804639995,0.2016935172516626,0.767734833310026,0.0305716494383114,H,correct
715,2021-05-02,25,5,D,20498.09375,3.0,3.5,2.3,0.0375275938189845,0.0477453580901856,0.0663129973474801,0.0551876379690949,0.9375,1.3125,2.0625,1.6875,-0.5,-0.4375,0.1875,0.375,0.375,0.1875,2.8,4.0,7.2,3.8,11.2,3.2,1636.38012695,1724.65283203,1706.7281494119998,2745.8184375008,0.2419427118934506,0.367125513847964,0.3909317742585853,A,wrong
716,2021-05-02,26,11,H,16026.68115942029,2.1,2.9,4.1,0.0484581497797356,0.0343915343915343,0.0502645502645502,0.0616740088105726,1.5,0.8125,1.5,2.1875,0.1875,-0.9375,0.375,0.375,0.1875,0.25,6.8,2.6,13.2,5.0,6.4,2.0,1809.45605469,1682.51647949,1052.2022021484,1382.5278906256,0.2250610703889915,0.6544322202032543,0.1205067094077541,H,correct
717,2021-05-02,13,7,A,15345.244897959185,1.85,3.3,4.75,0.0527472527472527,0.037037037037037,0.0529100529100529,0.0505494505494505,1.875,1.25,1.125,1.75,0.25,-0.5625,0.5625,0.1875,0.3125,0.3125,4.6,4.4,8.0,2.6,7.0,2.0,1715.21228027,1612.45849609,3012.0268798836,2021.7249316416,0.2286782625634485,0.6268225821745963,0.1444991552619552,H,wrong
718,2021-05-02,24,4,A,37192.27142857143,7.0,5.5,1.36,0.0549450549450549,0.0897097625329815,0.050131926121372,0.0285714285714285,1.5625,2.125,1.4375,0.875,0.375,1.3125,0.375,0.4375,0.6875,0.0625,5.0,3.0,14.2,4.0,13.8,6.0,1692.43884277,1930.95654297,3864.8679394556,4258.4153906256,0.2319004461130281,0.170538057228931,0.5975614966580409,A,correct
719,2021-05-03,23,2,A,33976.64705882353,1.57,4.0,5.75,0.0547045951859956,0.0418848167539267,0.0261780104712041,0.0437636761487965,2.3125,0.8125,0.6875,2.1875,0.9375,-0.25,0.75,0.0625,0.125,0.4375,3.6,5.4,10.8,4.4,9.6,2.8,1869.11242676,1731.0357666,4136.229667972801,1427.3296875008,0.2232660853577648,0.6665915838326445,0.1101423308095906,H,wrong
720,2021-05-07,22,9,H,30450.88235294117,1.45,4.1,8.0,0.061269146608315,0.0339425587467362,0.052219321148825,0.0634573304157549,1.588235294117647,0.5882352941176471,1.411764705882353,2.411764705882353,0.4705882352941176,-0.9411764705882352,0.4117647058823529,0.3529411764705882,0.1176470588235294,0.2352941176470588,4.0,4.2,11.8,4.0,7.2,2.6,1745.00671387,1580.33166504,2453.0762744152003,342.05723144520005,0.2186652832738495,0.6941907320085285,0.0871439847176218,H,correct
721,2021-05-08,0,17,D,14665.24,2.1,3.4,3.5,0.0323974082073434,0.0414507772020725,0.0544041450777202,0.0496760259179265,1.1764705882352942,0.9411764705882352,1.8235294117647056,2.0588235294117645,-0.3529411764705882,-0.4117647058823529,0.2941176470588235,0.2941176470588235,0.2352941176470588,0.2352941176470588,4.6,3.2,9.8,3.4,7.0,1.2,1611.11865234,1668.9362793,2343.8601074252,984.8799902352,0.2417693895834944,0.4109950007114018,0.3472356097051037,H,wrong
722,2021-05-08,4,3,D,62721.23188405797,1.75,3.8,4.5,0.0924731182795698,0.0618556701030927,0.0463917525773195,0.0279569892473118,2.176470588235294,2.0,0.8235294117647058,1.0,1.4705882352941178,0.6470588235294118,0.6470588235294118,0.2352941176470588,0.5882352941176471,0.2352941176470588,5.2,6.2,14.2,6.0,11.8,4.4,1932.01098633,1881.61767578,4072.034296872,1757.91640625,0.2351100992599461,0.5617552945792957,0.2031346061607579,H,wrong
723,2021-05-08,7,14,H,16561.8,3.6,3.2,2.15,0.0305010893246187,0.04177545691906,0.0678851174934725,0.0631808278867102,1.0,0.7058823529411765,2.0,2.294117647058824,-0.7058823529411765,-0.7647058823529411,0.2352941176470588,0.2941176470588235,0.1176470588235294,0.3529411764705882,3.6,2.2,7.2,2.4,6.4,2.0,1621.90759277,1608.53649902,2403.27195801,1399.5682031247998,0.2384282223854885,0.5120135768498825,0.2495582007646289,A,wrong
724,2021-05-08,2,19,D,40752.57352941176,1.8,3.5,4.75,0.0585683297180043,0.0338541666666666,0.0416666666666666,0.0455531453362256,1.7058823529411764,1.0,1.2941176470588236,2.0,0.6470588235294118,-0.4705882352941176,0.4705882352941176,0.2941176470588235,0.2352941176470588,0.2941176470588235,6.2,3.2,12.0,4.6,8.0,2.8,1741.31616211,1686.63903809,3034.2343798836,2453.5097412084,0.2346589013107022,0.5673290169819408,0.1980120817073569,H,wrong
725,2021-05-09,11,8,A,10618.507246376812,2.15,3.1,3.75,0.0277777777777777,0.0386597938144329,0.0283505154639175,0.0576923076923076,1.2352941176470589,0.8235294117647058,1.7647058823529411,2.176470588235294,0.1176470588235294,-0.7058823529411765,0.2941176470588235,0.3529411764705882,0.1764705882352941,0.2941176470588235,5.2,6.4,15.2,4.2,9.2,2.0,1675.9855957,1616.28088379,2076.1342968744,355.9459082032,0.2341119275867327,0.5738172814009097,0.1920707910123575,H,wrong
726,2021-05-09,24,25,H,37192.27142857143,2.05,3.3,3.8,0.0580645161290322,0.0360824742268041,0.056701030927835,0.043010752688172,1.4705882352941178,0.8823529411764706,1.5294117647058822,2.117647058823529,0.2941176470588235,-0.3529411764705882,0.3529411764705882,0.4117647058823529,0.1176470588235294,0.5294117647058824,4.2,4.4,14.0,4.2,10.4,3.0,1686.07727051,1634.60705566,2765.4925000000003,1375.7825000000005,0.2349979643425927,0.5631603314944656,0.2018417041629416,H,correct
727,2021-05-09,26,6,A,16026.68115942029,1.95,3.6,3.8,0.0489361702127659,0.0485933503836317,0.0485933503836317,0.051063829787234,1.588235294117647,1.0,1.411764705882353,2.0,0.2352941176470588,-0.2941176470588235,0.4117647058823529,0.3529411764705882,0.1764705882352941,0.4705882352941176,6.2,3.4,12.2,4.6,8.8,4.4,1817.68164062,1693.29821777,2056.678564452,2345.1032910116,0.2254617317325928,0.651591648780492,0.122946619486915,H,wrong
728,2021-05-09,21,23,D,58194.25,1.9,3.75,3.75,0.0619658119658119,0.0616966580976863,0.0257069408740359,0.0341880341880341,2.235294117647059,1.9411764705882355,0.7647058823529411,1.0588235294117647,1.1176470588235294,0.4705882352941176,0.7058823529411765,0.1176470588235294,0.5882352941176471,0.1764705882352941,6.4,3.8,18.2,5.2,12.2,4.6,1924.93383789,1853.52490234,4592.2235302736,3477.85131836,0.2327663810422379,0.5886911443592133,0.1785424745985488,H,wrong
729,2021-05-10,5,13,H,47637.17391304348,1.75,3.8,4.75,0.0508474576271186,0.0481012658227848,0.050632911392405,0.0720338983050847,1.7058823529411764,0.8823529411764706,1.2941176470588236,2.117647058823529,0.2352941176470588,-0.8823529411764706,0.4705882352941176,0.2941176470588235,0.2352941176470588,0.1764705882352941,6.4,4.6,12.2,5.0,10.0,3.2,1721.11877441,1700.45605469,3143.806435548,2128.9487695272,0.2378582407189974,0.5220142974430675,0.2401274618379352,H,correct
730,2021-05-11,19,7,H,18176.78260869565,1.95,3.4,4.0,0.0379746835443038,0.0378787878787878,0.0505050505050505,0.0485232067510548,1.3529411764705883,1.3529411764705883,1.6470588235294117,1.6470588235294117,-0.1176470588235294,-0.4705882352941176,0.3529411764705882,0.2941176470588235,0.3529411764705882,0.2941176470588235,4.2,5.4,11.0,3.6,8.0,2.6,1689.7454834,1628.26708984,2630.3427343712005,2721.846054688,0.2339144916099441,0.5760922906937651,0.1899932176962908,H,correct
731,2021-05-11,9,0,A,17392.17948717949,2.9,3.0,2.6,0.0335429769392033,0.0326633165829145,0.0527638190954773,0.0649895178197065,1.1764705882352942,0.6470588235294118,1.8235294117647056,2.3529411764705883,-0.2941176470588235,-1.0588235294117647,0.2352941176470588,0.4705882352941176,0.1176470588235294,0.2941176470588235,4.8,3.8,7.2,2.6,6.8,2.0,1575.79956055,1611.1439209,2729.2497656256,679.2191503904,0.2411558247873507,0.4433351628287851,0.3155090123838642,A,correct
732,2021-05-11,17,4,D,16718.125,12.0,8.0,1.18,0.0461215932914046,0.0925,0.0625,0.0314465408805031,1.2941176470588236,2.176470588235294,1.7058823529411764,0.8235294117647058,-0.1764705882352941,1.2941176470588236,0.2941176470588235,0.4117647058823529,0.7058823529411765,0.0588235294117647,3.8,2.6,10.4,2.8,14.8,6.4,1668.91101074,1929.01647949,1422.8721289056002,4257.706933593599,0.2290503173540113,0.147248465631935,0.6237012170140537,A,wrong
733,2021-05-12,23,24,H,33976.64705882353,1.44,4.5,7.0,0.0518672199170124,0.0397022332506203,0.0272952853598014,0.0601659751037344,2.176470588235294,0.6470588235294118,0.8235294117647058,2.3529411764705883,0.8235294117647058,-0.7647058823529411,0.7058823529411765,0.0588235294117647,0.1176470588235294,0.2941176470588235,4.2,6.2,13.6,4.6,9.4,3.2,1857.04663086,1695.40307617,4129.7558789088,342.73517578120004,0.2192113178991461,0.6911481137773441,0.0896405683235098,H,correct
734,2021-05-12,14,2,H,4700.0,2.5,3.2,2.9,0.0333333333333333,0.0421836228287841,0.0521091811414392,0.0416666666666666,1.0588235294117647,0.9411764705882352,1.9411764705882355,2.0588235294117645,-0.2941176470588235,-0.1764705882352941,0.2352941176470588,0.3529411764705882,0.1764705882352941,0.4117647058823529,4.0,3.8,12.0,3.8,9.0,2.2,1602.17700195,1738.20983887,2357.5496875,2069.5755175776,0.2406889363512181,0.2997097227626624,0.4596013408861193,H,correct
735,2021-05-12,6,11,H,14949.942028985508,2.35,3.25,3.0,0.0561330561330561,0.032258064516129,0.0669975186104218,0.0602910602910602,1.588235294117647,0.7647058823529411,1.411764705882353,2.235294117647059,0.0,-0.9411764705882352,0.4705882352941176,0.1764705882352941,0.1764705882352941,0.2352941176470588,2.0,3.0,9.6,3.6,8.2,2.4,1710.7376709,1664.64562988,2465.3337939468,1396.9903515632,0.2355492937490686,0.5561179880507907,0.2083327182001406,H,correct
736,2021-05-12,3,22,H,54743.89855072464,1.6,4.0,5.5,0.0766045548654244,0.0570719602977667,0.0223325062034739,0.031055900621118,2.4705882352941178,1.5294117647058822,0.5294117647058824,1.4705882352941178,1.6470588235294117,0.4705882352941176,0.7647058823529411,0.1764705882352941,0.4117647058823529,0.2941176470588235,5.4,5.0,11.6,6.6,8.2,2.6,1884.61230469,1749.53881836,4323.297011722,1699.154687498,0.2237579444273856,0.6633476136209947,0.1128944419516197,H,correct
737,2021-05-13,25,26,A,20498.09375,3.8,3.5,1.95,0.0371134020618556,0.0693069306930693,0.0643564356435643,0.0391752577319587,0.9411764705882352,1.4705882352941178,2.0588235294117645,1.5294117647058822,-0.4705882352941176,0.5294117647058824,0.1764705882352941,0.4117647058823529,0.3529411764705882,0.4117647058823529,2.6,4.6,7.4,3.2,12.4,6.2,1625.28125,1800.2421875,2077.4641113264,2978.746215822,0.2383074834454333,0.2474907732245574,0.5142017433300092,A,correct
738,2021-05-13,8,5,D,6066.307692307692,2.8,3.25,2.55,0.022680412371134,0.0467980295566502,0.0467980295566502,0.0536082474226804,0.7058823529411765,1.2941176470588236,2.294117647058824,1.7058823529411764,-0.4705882352941176,-0.4117647058823529,0.1176470588235294,0.3529411764705882,0.3529411764705882,0.2352941176470588,6.2,3.8,14.4,4.6,10.4,3.2,1627.62084961,1727.16223145,1373.3104882816003,2070.4338867192,0.2418144622427478,0.3510000768989201,0.407185460858332,A,wrong
739,2021-05-13,13,21,A,15345.244897959185,8.0,4.5,1.4,0.0493827160493827,0.0712530712530712,0.0515970515970515,0.0288065843621399,1.7647058823529411,2.117647058823529,1.2352941176470589,0.8823529411764706,0.1764705882352941,0.8823529411764706,0.5294117647058824,0.1764705882352941,0.5882352941176471,0.3529411764705882,4.4,5.4,8.6,2.8,13.6,4.0,1694.41271973,1921.41210938,3138.4922607432,3764.648701176001,0.2332850969496324,0.1835887864135096,0.583126116636858,A,correct
740,2021-05-16,5,14,H,47637.17391304348,1.75,3.8,4.33,0.0510805500982318,0.0401891252955082,0.0496453900709219,0.0609037328094302,1.7777777777777777,0.6666666666666666,1.2222222222222223,2.333333333333333,0.2777777777777778,-0.7777777777777778,0.5,0.2777777777777778,0.1111111111111111,0.3333333333333333,5.8,2.4,10.4,4.6,8.2,2.8,1725.96606445,1612.41809082,3104.3518066404,1026.202573242,0.2271123015054005,0.6393461549070024,0.1335415435875969,H,correct
741,2021-05-16,7,9,A,16561.8,3.2,3.1,2.35,0.0325865580448065,0.0316301703163017,0.0656934306569343,0.0631364562118126,1.1111111111111112,0.5555555555555556,1.8888888888888888,2.4444444444444446,-0.6111111111111112,-1.0,0.2777777777777778,0.2777777777777778,0.1111111111111111,0.2222222222222222,3.6,4.0,8.4,2.0,6.8,2.2,1622.98144531,1563.3572998,3403.138769532,333.4661376952,0.2341208405603316,0.5737137683947663,0.1921653910449021,A,correct
742,2021-05-16,26,23,H,4800.0,2.37,3.4,2.87,0.0513347022587269,0.0632603406326034,0.0559610705596107,0.0369609856262833,1.5,1.8888888888888888,1.5,1.1111111111111112,0.1111111111111111,0.4444444444444444,0.3888888888888889,0.3333333333333333,0.5555555555555556,0.2222222222222222,5.2,3.8,11.6,4.8,11.4,4.6,1807.46289062,1860.25,2121.993896484,3901.9788671864,0.2416677813114344,0.4182487182927333,0.3400835003958323,H,correct
743,2021-05-16,22,25,H,30450.88235294117,1.61,3.75,6.0,0.0607287449392712,0.0337349397590361,0.0481927710843373,0.0465587044534413,1.6666666666666667,0.8333333333333334,1.3333333333333333,2.1666666666666665,0.5555555555555556,-0.5,0.4444444444444444,0.3333333333333333,0.1111111111111111,0.5,4.0,5.2,10.0,3.0,12.8,2.8,1745.75769043,1618.06054688,2367.8377734396,1041.0543896483998,0.2249415077130419,0.6552705239740827,0.1197879683128754,H,correct
744,2021-05-16,24,8,H,2689.0,2.87,3.4,2.37,0.0594059405940594,0.0379146919431279,0.0521327014218009,0.0534653465346534,1.5555555555555556,0.9444444444444444,1.4444444444444444,2.055555555555556,0.4444444444444444,-0.6111111111111112,0.3888888888888889,0.3888888888888889,0.2222222222222222,0.2777777777777778,3.4,4.4,10.2,4.0,7.4,2.4,1692.19970703,1628.8170166,2741.525390624,1418.9102343743998,0.2336999326287283,0.5785265922110455,0.1877734751602262,A,wrong
745,2021-05-16,0,13,H,14665.24,1.83,3.75,4.0,0.034,0.0479616306954436,0.0551558752997601,0.072,1.1666666666666667,0.8333333333333334,1.8333333333333333,2.1666666666666665,-0.3333333333333333,-0.8888888888888888,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.1666666666666666,5.2,3.2,12.0,4.2,9.6,3.6,1623.58618164,1687.36328125,2710.8138671904,2110.4656640592,0.2418630174516173,0.4023981691891985,0.3557388133591843,H,correct
746,2021-05-16,3,19,H,54743.89855072464,1.22,5.75,15.0,0.0783132530120482,0.0360576923076923,0.0240384615384615,0.0461847389558232,2.5,1.0,0.5,2.0,1.6111111111111112,-0.4444444444444444,0.7777777777777778,0.1666666666666666,0.2222222222222222,0.3333333333333333,5.4,3.6,11.8,6.4,9.4,3.0,1888.39343262,1695.03112793,4972.16806641,1812.50324707,0.2132364906658738,0.7216779544983534,0.0650855548357727,H,correct
747,2021-05-16,2,21,A,40752.57352941176,5.0,4.2,1.6,0.0574257425742574,0.0783847980997624,0.0427553444180522,0.0297029702970297,1.6666666666666667,2.1666666666666665,1.3333333333333333,0.8333333333333334,0.6111111111111112,1.0,0.4444444444444444,0.3333333333333333,0.6111111111111112,0.3333333333333333,7.0,5.0,13.2,4.2,14.8,5.0,1727.96875,1928.46142578,2445.1033154296,3688.1224853572,0.2361001206073537,0.2151800772180422,0.5487198021746041,A,correct
748,2021-05-16,4,6,A,62721.23188405797,1.2,7.5,11.0,0.0853174603174603,0.0548926014319809,0.0429594272076372,0.0515873015873015,2.111111111111111,1.1111111111111112,0.8888888888888888,1.8888888888888888,1.3888888888888888,-0.1666666666666666,0.6111111111111112,0.2777777777777778,0.2222222222222222,0.4444444444444444,5.0,3.8,14.8,6.4,10.0,5.2,1923.74023438,1716.31726074,3443.18847656,3481.388671872,0.2104110131662069,0.7342981451365401,0.0552908416972529,H,wrong
749,2021-05-16,11,17,H,10618.507246376812,1.61,3.8,5.75,0.0264227642276422,0.0434782608695652,0.0289855072463768,0.0508130081300813,1.1666666666666667,0.9444444444444444,1.8333333333333333,2.055555555555556,0.0555555555555555,-0.3888888888888889,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.2777777777777778,5.4,2.8,14.2,3.8,7.0,1.6,1659.06604004,1674.18725586,1010.1329150388,1306.0025781264,0.2402538286996293,0.4721708277561238,0.2875753435442469,H,correct
750,2021-05-21,17,7,D,16718.125,1.75,4.1,4.1,0.0490196078431372,0.0401891252955082,0.0661938534278959,0.0509803921568627,1.2777777777777777,1.2777777777777777,1.7222222222222223,1.7222222222222223,-0.1666666666666666,-0.5,0.2777777777777778,0.4444444444444444,0.3333333333333333,0.2777777777777778,5.0,5.4,11.6,3.2,8.2,3.2,1667.02734375,1607.16259766,1406.7298632816,2347.1926953132,0.2340942089367872,0.5740228509919832,0.1918829400712294,H,wrong
751,2021-05-22,21,26,H,58194.25,1.4,5.0,6.5,0.0604288499025341,0.0700934579439252,0.02803738317757,0.037037037037037,2.1666666666666665,1.5555555555555556,0.8333333333333334,1.4444444444444444,1.0555555555555556,0.6111111111111112,0.6666666666666666,0.1666666666666666,0.3888888888888889,0.3888888888888889,6.6,5.2,18.0,5.6,12.2,5.8,1933.00805664,1823.65441895,3971.516538088,4115.2212304704,0.2277301787642988,0.6345179802379006,0.1377518409978004,H,correct
752,2021-05-22,14,24,D,4180.0,1.65,4.2,5.0,0.033203125,0.0376470588235294,0.0494117647058823,0.05859375,1.1666666666666667,0.6111111111111112,1.8333333333333333,2.388888888888889,-0.2222222222222222,-0.7777777777777778,0.2777777777777778,0.3333333333333333,0.1111111111111111,0.2777777777777778,3.8,6.0,11.8,3.6,9.6,3.6,1608.27868652,1701.19604492,3382.41274414,338.38648925760003,0.2419024324926946,0.3604677713492947,0.3976297961580106,H,wrong
753,2021-05-22,19,22,A,18176.78260869565,5.0,4.33,1.61,0.041015625,0.0564705882352941,0.0517647058823529,0.033203125,1.4444444444444444,1.4444444444444444,1.5555555555555556,1.5555555555555556,-0.0555555555555555,0.3888888888888889,0.3888888888888889,0.2777777777777778,0.3888888888888889,0.2777777777777778,4.2,5.6,11.8,3.8,9.8,3.6,1692.16723633,1752.55517578,3669.575830074,1358.3647851552,0.2418133302051016,0.4072874194637463,0.350899250331152,A,correct
754,2021-05-22,9,2,H,3518.0,1.95,3.6,3.8,0.0309477756286266,0.0392609699769053,0.0531177829099307,0.0406189555125725,1.1111111111111112,0.8888888888888888,1.8888888888888888,2.111111111111111,-0.3888888888888889,-0.2222222222222222,0.2222222222222222,0.4444444444444444,0.1666666666666666,0.3888888888888889,5.0,3.0,8.2,2.8,9.0,2.4,1579.17626953,1723.42224121,1707.757910156,2045.2830175776,0.2402870415344815,0.2884386901796996,0.4712742682858188,H,correct
755,2021-05-22,6,5,A,1738.0,3.2,3.8,2.1,0.0543689320388349,0.0465116279069767,0.0627906976744186,0.0524271844660194,1.6666666666666667,1.2777777777777777,1.3333333333333333,1.7222222222222223,0.0555555555555555,-0.3888888888888889,0.5,0.1666666666666666,0.3333333333333333,0.2777777777777778,2.0,3.2,7.8,3.2,10.4,3.2,1730.21911621,1730.10546875,3102.8734423836,1364.0449804688,0.2393577130363737,0.4936131301717046,0.2670291567919216,A,correct
756,2021-05-22,25,3,A,20498.09375,9.0,5.25,1.33,0.03515625,0.056338028169014,0.0657276995305164,0.025390625,0.8888888888888888,1.9444444444444444,2.111111111111111,1.0555555555555556,-0.5555555555555556,0.6111111111111112,0.1666666666666666,0.3888888888888889,0.5555555555555556,0.2777777777777778,3.0,5.4,8.8,3.0,11.0,4.2,1611.26306152,1891.25732422,1045.2314794919998,1713.52265625,0.2261397082551598,0.1271892476636778,0.6466710440811623,A,correct
757,2021-05-22,8,4,A,6066.307692307692,4.33,4.75,1.65,0.0233009708737864,0.0932400932400932,0.0466200466200466,0.0349514563106796,0.7222222222222222,2.111111111111111,2.2777777777777777,0.8888888888888888,-0.4444444444444444,1.2222222222222223,0.1111111111111111,0.3888888888888889,0.6666666666666666,0.1111111111111111,6.0,3.0,13.8,4.8,15.6,6.2,1619.82067871,1909.83825684,1394.1377734384,3491.1999023440003,0.2245729684619639,0.1175989245128842,0.6578281070251518,A,correct
758,2021-05-23,13,11,D,15345.244897959185,2.62,3.4,2.6,0.048169556840077,0.0300230946882217,0.0577367205542725,0.0578034682080924,1.6666666666666667,0.7222222222222222,1.3333333333333333,2.2777777777777777,0.0,-0.9444444444444444,0.5,0.1666666666666666,0.1666666666666666,0.2222222222222222,3.8,2.8,8.0,3.0,9.0,2.8,1675.53991699,1666.22583008,2067.0194531256,1398.7483398448005,0.2387273524453061,0.5064112188675244,0.2548614286871695,A,wrong
759,2021-05-23,23,0,H,33976.64705882353,1.5,4.33,6.5,0.0500963391136801,0.0346420323325635,0.0254041570438799,0.0597302504816955,2.2222222222222223,0.7777777777777778,0.7777777777777778,2.2222222222222223,0.8333333333333334,-0.8888888888888888,0.7222222222222222,0.0555555555555555,0.1666666666666666,0.2777777777777778,4.2,4.6,13.8,4.8,7.8,1.8,1844.05847168,1635.4095459,4154.2548632832,1689.1896972660002,0.2101597780650558,0.7353723468440492,0.0544678750908949,H,correct
760,2021-08-13,24,11,H,9868.0,2.55,3.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,2.6,8.4,3.2,10.0,2.8,1701.11633301,1669.05395508,2715.2523828128005,1361.2665625008003,0.2368844641813354,0.537459319961908,0.2256562158567565,H,correct
761,2021-08-14,18,5,D,6279.0,3.3,3.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.8,12.4,4.6,10.0,3.6,1629.65905762,1740.60021973,2374.0329785172,2400.3062548836,0.2415791580606056,0.3347998531387511,0.4236209888006433,A,wrong
