,Home,Away,FTR,Attendance,B365H,B365D,B365A,AvgHomePoints,AvgAwayPoints,AvgLosingHomePoints,AvgLosingAwayPoints,AvgGoalDiffHome,AvgGoalDiffAway,HomeWinsRatio,HomeDrawsRatio,AwayWinsRatio,AwayDrawsRatio,AvgHomeCornersLast5,AvgAwayCornersLast5,AvgHomeShotsLast5,AvgHomeShotsOnTargetLast5,AvgAwayShotsLast5,AvgAwayShotsOnTargetLast5,elo,elo_away,FormHomeTeam,FormAwayTeam,ProbabilityHomeWin,ProbabilityAwayWin,Date
1402,2,11,0,43782.0,1.57,3.8,6.5,1.5384615384615383,0.8333333333333334,1.4615384615384617,2.1666666666666665,0.5384615384615384,-0.5833333333333334,0.4615384615384615,0.1538461538461538,0.1666666666666666,0.3333333333333333,8.4,3.6,16.8,4.6,10.2,3.8,1703.73144531,1639.6505127,1391.9394335936,698.8235937496,0.579417015758782,0.186962392102882,2023-04-01
1403,7,23,-1,19181.0,3.4,3.1,2.3,1.3846153846153846,0.7692307692307693,1.6153846153846154,2.230769230769231,-0.2307692307692307,-1.0,0.3076923076923077,0.4615384615384615,0.1538461538461538,0.3076923076923077,4.0,2.4,11.0,3.4,7.8,2.0,1618.28979492,1701.56884766,3623.4794384800007,344.12858398440005,0.3742980422506387,0.3837356344872104,2023-04-01
1404,9,4,-1,28142.0,9.5,5.0,1.33,0.5384615384615384,2.5384615384615383,2.4615384615384617,0.4615384615384615,-0.7692307692307693,1.1538461538461535,0.0769230769230769,0.3076923076923077,0.8461538461538461,0.0,7.2,4.0,15.6,5.6,10.4,2.6,1543.32849121,1891.29614258,1730.01936035,4010.495332032,0.0690192287262207,0.7166882381611203,2023-04-01
1405,6,1,0,14011.0,1.55,4.0,6.0,1.4615384615384617,0.25,1.5384615384615383,2.75,0.3846153846153846,-1.5,0.3846153846153846,0.3076923076923077,0.0,0.25,6.2,4.4,15.4,4.8,15.0,5.2,1684.15026855,1586.54138184,3340.740917968,665.9529492176,0.6207413073233636,0.149862067531141,2023-04-02
1406,21,25,1,59400.0,1.2,7.5,11.0,2.333333333333333,0.6153846153846154,0.6666666666666666,2.3846153846153846,1.4166666666666667,-1.3076923076923077,0.6666666666666666,0.3333333333333333,0.1538461538461538,0.1538461538461538,7.2,3.6,21.0,8.2,8.4,2.0,1937.60754395,1596.64807129,3626.6492431708,1390.9869140624,0.8289342582395942,-0.0082301483694886,2023-04-02
1407,26,22,1,18768.0,2.4,3.1,3.2,1.9166666666666667,2.0,1.0833333333333333,1.0,0.5833333333333334,0.6153846153846154,0.5833333333333334,0.1666666666666666,0.6153846153846154,0.1538461538461538,4.4,4.0,13.6,4.6,10.0,4.0,1730.24121094,1742.10949707,2424.839716796,2741.7970312512007,0.4767726123270013,0.2831493485140057,2023-04-02
1408,3,5,1,61623.0,1.53,4.0,6.5,1.8461538461538465,1.6153846153846154,1.1538461538461535,1.3846153846153846,1.0769230769230769,0.0769230769230769,0.5384615384615384,0.2307692307692307,0.4615384615384615,0.2307692307692307,5.8,2.8,15.8,6.2,13.0,5.0,1817.37756348,1749.96984863,4398.056723637199,3337.914111328,0.5836434274249938,0.1831189127497965,2023-04-02
1409,24,20,0,39769.0,2.05,3.2,3.8,1.5384615384615383,1.2307692307692308,1.4615384615384617,1.7692307692307692,0.6153846153846154,-0.2307692307692307,0.4615384615384615,0.1538461538461538,0.3076923076923077,0.3076923076923077,9.0,6.2,12.2,4.6,13.2,3.6,1639.86633301,1628.10107422,2350.4752441436,2331.0449462888,0.5097992112171416,0.2516526218422851,2023-04-03
1410,23,6,0,30778.0,2.1,3.4,3.5,1.3846153846153846,1.1538461538461535,1.6153846153846154,1.8461538461538465,0.0,-0.6153846153846154,0.3846153846153846,0.2307692307692307,0.3076923076923077,0.2307692307692307,7.4,4.6,20.6,7.2,10.2,3.6,1712.70910645,1679.70568848,3896.6349023472,2734.743671875201,0.5387233169771133,0.2244770777476694,2023-04-07
1411,19,9,1,16925.0,1.73,3.6,5.0,1.4615384615384617,0.4615384615384615,1.5384615384615383,2.5384615384615383,-0.1538461538461538,-1.6923076923076923,0.4615384615384615,0.0769230769230769,0.0769230769230769,0.2307692307692307,5.2,4.4,12.0,3.8,8.8,3.0,1641.96484375,1538.62109375,1383.2739648432,1386.4406640608,0.6275153324148169,0.1438899442096716,2023-04-08
1412,10,2,-1,24903.0,3.5,3.2,2.2,1.0,1.2307692307692308,2.0,1.7692307692307692,-0.4615384615384615,0.0769230769230769,0.2307692307692307,0.3076923076923077,0.3076923076923077,0.3076923076923077,3.8,5.8,9.4,3.6,11.0,2.8,1601.34057617,1700.04907227,2366.9240136752,2325.8652539052,0.3521885544052369,0.4059839507688967,2023-04-08
1413,22,11,1,27606.0,1.7,3.3,6.0,1.6923076923076923,0.8461538461538461,1.3076923076923077,2.1538461538461537,0.2307692307692307,-0.5384615384615384,0.4615384615384615,0.3076923076923077,0.1538461538461538,0.3846153846153846,3.2,3.4,13.4,3.8,9.8,3.6,1732.59887695,1643.33288574,2583.5452343712004,1030.3283642568,0.6107291319268516,0.1587484429482471,2023-04-08
1414,21,26,-1,57887.0,1.53,4.33,5.75,2.3846153846153846,1.2857142857142858,0.6153846153846154,1.7142857142857142,1.7692307692307692,0.0714285714285714,0.6923076923076923,0.3076923076923077,0.3571428571428571,0.2142857142857142,7.0,5.6,23.0,10.2,10.6,3.8,1940.34985352,1739.75183105,4326.9310449248005,2345.2605859395994,0.728241556197063,0.0599629772794478,2023-04-08
1415,25,18,0,18010.0,2.5,2.9,3.2,1.5384615384615383,0.8461538461538461,1.4615384615384617,2.1538461538461537,-0.0769230769230769,-0.6153846153846154,0.4615384615384615,0.1538461538461538,0.2307692307692307,0.1538461538461538,5.8,2.6,14.0,4.2,8.2,1.8,1593.90576172,1613.74951172,2317.2382324196,0.0,0.4654699780183582,0.2940360805866323,2023-04-09
1416,5,7,-1,51555.0,1.62,3.75,5.75,1.8461538461538465,0.7692307692307693,1.1538461538461535,2.230769230769231,0.5384615384615384,-1.0769230769230769,0.5384615384615384,0.2307692307692307,0.1538461538461538,0.3076923076923077,3.8,2.4,10.8,5.0,9.8,2.8,1745.15527344,1607.14941406,2364.4214453104,696.9593164071999,0.6665154034410133,0.110206849501104,2023-04-09
1417,1,24,1,14309.0,3.0,3.3,2.4,1.6428571428571428,0.4615384615384615,1.3571428571428572,2.5384615384615383,0.2142857142857142,-0.8461538461538461,0.5,0.1428571428571428,0.0769230769230769,0.2307692307692307,4.2,3.8,13.0,5.0,8.4,1.8,1590.98596191,1637.56652832,2417.507797852,0.0,0.4271896591190087,0.3312963592934083,2023-04-09
1418,20,3,-1,13512.0,4.33,3.5,1.85,1.5384615384615383,2.076923076923077,1.4615384615384617,0.9230769230769232,0.3076923076923077,0.6923076923076923,0.3846153846153846,0.3846153846153846,0.6153846153846154,0.2307692307692307,4.6,4.0,16.0,4.6,11.2,3.8,1630.40100098,1822.19213867,2039.4316113288,3756.1016259756007,0.2259965312003184,0.5370946714885787,2023-04-09
1419,4,12,0,78425.0,1.3,5.5,10.0,2.6923076923076925,0.7692307692307693,0.3076923076923077,2.230769230769231,1.9230769230769231,-0.4615384615384615,0.8461538461538461,0.1538461538461538,0.1538461538461538,0.3076923076923077,6.0,3.8,14.0,5.4,8.8,3.4,1896.00354004,1619.8157959,5130.9489257820005,1356.7183007808,0.7883697879565721,0.0163974700316704,2023-04-10
1420,20,19,1,12726.0,2.2,3.1,3.6,1.4285714285714286,1.1428571428571428,1.5714285714285714,1.8571428571428568,0.2142857142857142,-0.2142857142857142,0.3571428571428571,0.3571428571428571,0.2142857142857142,0.5,5.6,3.0,16.2,4.8,10.6,2.6,1628.15612793,1648.8807373,2046.3562792968,1977.9607324248,0.4642176407935848,0.2952456132735874,2023-04-14
1421,26,25,-1,14876.0,1.44,4.75,6.5,2.0,0.5714285714285714,1.0,2.4285714285714284,0.6923076923076923,-1.6428571428571428,0.6153846153846154,0.1538461538461538,0.1428571428571428,0.1428571428571428,4.6,3.6,13.0,3.6,9.4,2.2,1756.88366699,1595.31945801,2414.7996044927995,1386.0118945312,0.6910681212207952,0.0897063423251116,2023-04-15
1422,2,22,1,49287.0,2.25,3.1,3.5,1.5,1.8571428571428568,1.5,1.1428571428571428,0.5,0.4285714285714285,0.4285714285714285,0.2142857142857142,0.5714285714285714,0.1428571428571428,8.2,4.0,16.8,4.6,10.8,3.2,1710.16467285,1741.67797852,1359.665429688,1665.757495118,0.4488233211547047,0.3101663842818912,2023-04-15
1423,5,10,1,45313.0,1.83,3.5,4.5,1.7142857142857142,1.0,1.2857142857142858,2.0,0.3571428571428571,-0.3571428571428571,0.5,0.2142857142857142,0.2142857142857142,0.3571428571428571,4.6,3.8,11.6,5.4,8.8,2.6,1729.2479248,1596.79467773,2350.8586376912,1014.5998535148,0.6604962164193965,0.115321400123381,2023-04-15
1424,7,21,-1,19833.0,5.75,4.2,1.55,1.2857142857142858,2.0,1.7142857142857142,1.0,-0.3571428571428571,0.9285714285714286,0.2857142857142857,0.4285714285714285,0.6428571428571429,0.0714285714285714,5.0,4.6,10.6,3.4,13.4,3.8,1628.62646484,1934.78686523,3415.5704101560004,2397.2787548808,0.1028912028761692,0.675194947584195,2023-04-15
1425,12,9,1,11114.0,1.53,4.33,6.0,1.7142857142857142,0.4285714285714285,1.2857142857142858,2.571428571428572,0.4285714285714285,-1.6428571428571428,0.5,0.2142857142857142,0.0714285714285714,0.2142857142857142,3.8,3.6,12.4,5.2,7.8,2.2,1630.14746094,1537.27502441,2961.4424414040004,1029.744125976,0.6150798692886413,0.1548783924408988,2023-04-16
1426,11,4,0,14854.0,6.0,3.8,1.6,1.3571428571428572,2.571428571428572,1.6428571428571428,0.4285714285714285,0.0,1.3571428571428572,0.3571428571428571,0.2857142857142857,0.8571428571428571,0.0,4.4,4.2,11.8,4.2,11.2,3.2,1639.8236084,1891.24157715,3414.444433592,3951.3140039088,0.1564339378223119,0.6133293660783844,2023-04-16
1427,3,1,1,59204.0,1.22,7.0,11.0,1.9285714285714288,0.3076923076923077,1.0714285714285714,2.6923076923076925,1.0714285714285714,-1.3846153846153846,0.5714285714285714,0.2142857142857142,0.0,0.3076923076923077,6.0,4.2,14.8,6.0,13.0,4.0,1830.00671387,1601.17431641,4389.829653326,678.5170800776,0.7524648720100295,0.0416192824303703,2023-04-16
1428,24,23,-1,39654.0,2.2,3.2,3.6,1.5,0.9285714285714286,1.5,2.071428571428572,0.5714285714285714,-0.7857142857142857,0.4285714285714285,0.2142857142857142,0.2142857142857142,0.2857142857142857,9.0,2.8,13.6,5.0,8.0,2.6,1632.94787598,1715.57958984,2721.1710156255995,1334.8052929695998,0.3752287870015352,0.3828033235158909,2023-04-16
1429,6,18,-1,13557.0,1.8,3.3,5.25,1.4285714285714286,0.8571428571428571,1.5714285714285714,2.142857142857143,0.3571428571428571,-0.5714285714285714,0.3571428571428571,0.3571428571428571,0.2142857142857142,0.2142857142857142,4.2,2.8,15.4,4.2,9.8,2.6,1685.33911133,1617.90563965,3302.7517089839994,334.83951171920006,0.5836760454577539,0.1830892911012245,2023-04-17
1430,10,7,0,28512.0,2.05,3.25,3.8,0.9285714285714286,0.9285714285714286,2.071428571428572,2.071428571428572,-0.5,-0.8571428571428571,0.2142857142857142,0.2857142857142857,0.2142857142857142,0.2857142857142857,4.0,3.4,9.6,3.6,12.0,3.4,1601.91796875,1634.65881348,1348.23214844,1721.8764404319998,0.4470659099751861,0.3118758712367228,2023-04-21
1431,19,5,1,19723.0,2.55,3.2,2.88,1.5714285714285714,1.5,1.4285714285714286,1.5,-0.0714285714285714,0.0,0.5,0.0714285714285714,0.4285714285714285,0.2142857142857142,6.4,2.2,13.4,4.2,11.6,4.6,1651.92053223,1744.34399414,1376.7649414064,3349.270996096,0.3611750400645068,0.3969174056442652,2023-04-22
1432,1,2,-1,13271.0,3.8,3.75,1.85,1.7333333333333334,1.3571428571428572,1.2666666666666666,1.6428571428571428,0.2666666666666666,0.1428571428571428,0.5333333333333333,0.1333333333333333,0.3571428571428571,0.2857142857142857,4.4,6.2,11.2,4.4,12.4,4.2,1609.12792969,1730.65039062,2413.7908593736,3305.834375,0.3198942525009025,0.4388397433930054,2023-04-22
1433,25,12,1,21033.0,2.5,3.4,2.8,1.5,0.7857142857142857,1.5,2.2142857142857144,-0.0714285714285714,-0.4285714285714285,0.4285714285714285,0.2142857142857142,0.1428571428571428,0.3571428571428571,5.2,3.8,14.2,5.0,8.2,3.2,1618.8260498,1646.1932373,2640.8874999968,1698.7518554679998,0.4547508433960124,0.3044097373285607,2023-04-22
1434,22,20,1,32054.0,1.67,3.5,6.0,1.7857142857142858,1.2142857142857142,1.2142857142857142,1.7857142857142858,0.3571428571428571,-0.2142857142857142,0.5,0.2857142857142857,0.2857142857142857,0.3571428571428571,3.0,5.2,13.4,4.0,12.0,2.8,1741.41162109,1645.33557129,2596.275781248,1657.7274169919997,0.6189156874139475,0.1514772031173754,2023-04-22
1435,21,6,1,60386.0,1.36,5.0,9.0,2.2142857142857144,1.1428571428571428,0.7857142857142857,1.8571428571428568,1.5714285714285714,-0.5714285714285714,0.6428571428571429,0.2857142857142857,0.2857142857142857,0.2857142857142857,7.0,4.0,22.8,9.6,10.0,3.8,1955.30493164,1683.7175293,3379.735009768,3148.1502539076,0.7851281118100079,0.0185608061107986,2023-04-22
1436,9,24,-1,22129.0,4.33,3.5,1.85,0.5,0.4285714285714285,2.5,2.571428571428572,-1.0,-0.8571428571428571,0.0714285714285714,0.2857142857142857,0.0714285714285714,0.2142857142857142,8.0,4.0,16.0,5.2,9.8,2.6,1541.4486084,1632.09741211,1362.8076562496,0.0,0.3637177809901079,0.3943579079418929,2023-04-23
1437,4,3,1,80965.0,1.95,3.3,4.2,2.571428571428572,2.142857142857143,0.4285714285714285,0.8571428571428571,1.7857142857142858,0.7142857142857143,0.7857142857142857,0.2142857142857142,0.6428571428571429,0.2142857142857142,7.6,3.6,16.0,5.2,11.6,3.4,1896.49755859,1842.27233887,4510.753457033201,4557.603286132,0.5667429862591059,0.1985498683774659,2023-04-23
1438,18,11,1,15687.0,2.3,2.88,3.75,1.5714285714285714,0.7857142857142857,1.4285714285714286,2.2142857142857144,0.2142857142857142,-0.6428571428571429,0.4285714285714285,0.2857142857142857,0.1428571428571428,0.3571428571428571,3.2,3.4,9.8,2.4,9.6,3.8,1639.7467041,1654.7869873,2667.6238281216,1012.0594335924,0.4722854609253188,0.2874649812278112,2023-04-23
1439,23,26,1,29635.0,2.75,3.4,2.55,1.3571428571428572,1.4,1.6428571428571428,1.6,0.0,0.1333333333333333,0.3571428571428571,0.2857142857142857,0.4,0.2,7.4,6.4,18.6,5.8,13.4,5.2,1762.82495117,1753.59631348,3331.347607428,3096.2399414076003,0.5062929410248052,0.2549735451342639,2023-04-23
1440,12,21,1,13306.0,5.25,4.33,1.57,1.8,2.066666666666667,1.2,0.9333333333333332,0.5333333333333333,1.0,0.5333333333333333,0.2,0.6666666666666666,0.0666666666666666,3.6,6.0,13.6,5.6,18.4,5.2,1639.21008301,1957.6751709,4092.0141210912,2402.4240966796,0.0922925128522539,0.6879295361754976,2023-04-25
1441,7,19,-1,18008.0,2.3,3.1,3.4,1.2,1.0666666666666669,1.8,1.9333333333333331,-0.4666666666666667,-0.2666666666666666,0.2666666666666666,0.4,0.2,0.4666666666666667,4.2,3.0,10.8,3.2,10.4,2.8,1635.66687012,1660.77954102,2404.4454492212,1651.524755862,0.4579682557234439,0.3012910672108079,2023-04-25
1442,5,22,0,42294.0,2.75,3.25,2.63,1.8,1.7333333333333334,1.2,1.2666666666666666,0.4666666666666667,0.2666666666666666,0.5333333333333333,0.2,0.5333333333333333,0.1333333333333333,4.4,3.8,11.6,5.6,11.8,3.4,1735.48498535,1745.66381836,3407.773779292,1350.3075390624,0.4791578800202963,0.2808587186545775,2023-04-25
1443,11,1,-1,10260.0,1.91,3.3,4.5,1.3333333333333333,0.2857142857142857,1.6666666666666667,2.7142857142857144,0.0,-1.3571428571428572,0.3333333333333333,0.3333333333333333,0.0,0.2857142857142857,3.4,4.2,11.6,4.2,10.6,3.4,1644.94445801,1602.44775391,3733.8317822256,339.2776855468,0.551375243540829,0.212719050747052,2023-04-26
1444,3,18,1,58523.0,1.4,4.33,8.5,2.0,1.0,1.0,2.0,1.0666666666666669,-0.4666666666666667,0.6,0.2,0.2666666666666666,0.2,6.2,3.4,16.2,6.6,9.6,2.6,1837.0612793,1649.58911133,5020.61733399,1358.991816408,0.7162258089732835,0.0693854600734358,2023-04-26
1445,20,4,1,13657.0,4.75,3.75,1.73,1.5333333333333334,2.466666666666667,1.4666666666666666,0.5333333333333333,0.2666666666666666,1.2666666666666666,0.4,0.3333333333333333,0.8,0.0666666666666666,5.4,4.0,15.6,3.2,11.6,3.2,1641.08337402,1901.70861816,2085.9287988264,3250.261279296,0.1467069867481366,0.6243153369130182,2023-04-26
1446,6,9,1,11649.0,1.3,5.25,10.0,1.3333333333333333,0.4,1.6666666666666667,2.6,0.2666666666666666,-1.6666666666666667,0.3333333333333333,0.3333333333333333,0.0666666666666666,0.2,5.2,4.0,16.0,4.2,9.2,3.0,1681.34729004,1530.8203125,2240.4802929684,999.7021728516,0.67976403133472,0.0990694849968505,2023-04-26
1447,24,25,1,42023.0,1.75,3.75,4.75,1.4,0.7333333333333333,1.6,2.2666666666666666,0.4,-1.4666666666666666,0.4,0.2,0.2,0.1333333333333333,9.0,3.8,13.0,4.4,10.8,3.2,1642.72583008,1625.8092041,2356.8586425776,1368.2603906256002,0.5168876690385431,0.2449560798873458,2023-04-27
1448,26,10,1,16134.0,1.57,4.0,6.0,1.8571428571428568,0.9333333333333332,1.1428571428571428,2.066666666666667,0.5714285714285714,-0.4666666666666667,0.5714285714285714,0.1428571428571428,0.2,0.3333333333333333,5.2,6.0,15.0,4.4,10.2,2.8,1747.45007324,1600.90991211,2331.4443701192004,1037.4683642568,0.6755945000089866,0.1025561807095638,2023-04-27
1449,2,23,-1,42716.0,1.75,3.6,4.5,1.6,1.0666666666666669,1.4,1.9333333333333331,0.6,-0.6,0.4666666666666667,0.2,0.2666666666666666,0.2666666666666666,6.8,2.6,15.8,5.0,8.6,3.0,1737.33056641,1768.97119141,2423.3257617212,2358.4018212916,0.4486410938014528,0.3103435843037331,2023-04-27
1450,19,22,-1,21570.0,3.75,3.0,2.2,1.6666666666666667,1.6875,1.3333333333333333,1.3125,0.0,0.25,0.5333333333333333,0.0666666666666666,0.5,0.1875,6.4,4.0,12.6,4.4,11.6,3.0,1670.2454834,1747.31604004,2356.2635400388003,677.5940722656001,0.3832321021117767,0.3748006861489271,2023-04-28
1451,9,20,1,11259.0,4.75,3.5,1.8,0.4666666666666667,1.1333333333333333,2.533333333333333,1.8666666666666667,-1.0666666666666669,-0.2666666666666666,0.0666666666666666,0.2666666666666666,0.2666666666666666,0.3333333333333333,9.0,5.0,13.8,4.0,11.2,2.6,1527.62744141,1654.0513916,341.97383300760004,655.4612304688001,0.3130402869418162,0.4458695843188013,2023-04-29
1452,21,1,1,58036.0,1.14,8.5,15.0,2.2666666666666666,0.4666666666666667,0.7333333333333333,2.533333333333333,1.6,-1.2,0.6666666666666666,0.2666666666666666,0.0666666666666666,0.2666666666666666,7.4,4.0,21.0,8.0,12.4,4.6,1937.92663574,1613.53283691,3304.650292968,1410.1525781248,0.8194140606485717,-0.0029053432900699,2023-04-29
1453,4,5,1,88530.0,1.33,5.0,9.0,2.6,1.4,0.4,1.6,1.7333333333333334,-0.0666666666666666,0.8,0.2,0.4,0.2,6.6,4.6,15.4,4.6,13.2,5.4,1888.74060059,1733.83276367,4571.406391604,2422.0005468764,0.6842928501434935,0.0953022360267526,2023-04-29
1454,7,24,1,18650.0,3.1,3.1,2.45,1.125,0.6,1.875,2.4,-0.5,-0.6666666666666666,0.25,0.375,0.1333333333333333,0.2,5.4,4.4,12.4,3.4,9.2,2.4,1626.20092773,1648.59509277,1372.4685351568005,1014.7507324212,0.4618419695429833,0.2975418663628787,2023-04-30
1455,26,6,1,16123.0,1.8,3.6,4.5,1.9333333333333331,1.0666666666666669,1.0666666666666669,1.9333333333333331,0.6666666666666666,-0.6666666666666666,0.6,0.1333333333333333,0.2666666666666666,0.2666666666666666,5.8,3.6,19.0,6.6,10.6,2.8,1752.01208496,1684.54003906,3351.33413086,2091.2740429704004,0.5837248922225324,0.1830449327205694,2023-04-30
1456,10,11,1,26953.0,2.38,3.0,3.3,0.9333333333333332,0.7333333333333333,2.066666666666667,2.2666666666666666,-0.4666666666666667,-0.7333333333333333,0.2,0.3333333333333333,0.1333333333333333,0.3333333333333333,4.4,3.8,10.6,3.8,8.4,3.8,1596.34802246,1633.85949707,1325.812246096,663.8516503896,0.4402264570142994,0.3185406618713285,2023-04-30
1457,25,3,-1,23321.0,5.5,3.8,1.65,1.6,2.0,1.4,1.0,0.0,0.6,0.4666666666666667,0.2,0.6,0.2,5.4,3.4,14.6,5.0,11.6,3.0,1619.93994141,1840.91418457,2698.0196874976004,3490.69458008,0.1905827596660949,0.5754463932330189,2023-04-30
1458,18,2,0,16807.0,3.6,3.0,2.25,1.6666666666666667,1.4666666666666666,1.3333333333333333,1.5333333333333334,0.3333333333333333,0.2,0.4666666666666667,0.2666666666666666,0.4,0.2666666666666666,3.4,6.8,10.6,3.0,13.0,4.2,1645.73620605,1728.08459473,2662.2766406240003,3245.782177732,0.375636214962382,0.3823953179875241,2023-05-01
1459,23,12,-1,35560.0,1.95,3.5,3.8,1.4666666666666666,0.7333333333333333,1.5333333333333334,2.2666666666666666,0.0666666666666666,-0.4666666666666667,0.4,0.2666666666666666,0.1333333333333333,0.3333333333333333,7.4,4.0,17.6,5.0,9.2,4.2,1778.21704102,1658.95861816,3340.939306644,1710.454492188,0.6458407978304842,0.1279070756317835,2023-05-01
1460,1,9,1,13352.0,1.62,4.33,5.0,1.625,0.375,1.375,2.625,0.1875,-1.625,0.5,0.125,0.0625,0.1875,3.4,4.4,10.4,3.4,11.0,3.2,1611.83605957,1546.87658691,2315.1622265604,996.4371533208,0.5805357106391943,0.1859440337376591,2023-05-02
1461,4,19,1,76061.0,1.14,7.5,19.0,2.625,1.1875,0.375,1.8125,1.875,-0.1875,0.8125,0.1875,0.25,0.4375,7.6,2.6,15.2,5.2,8.6,2.8,1895.02087402,1658.81872559,4576.177353519201,2357.2242626968,0.7584320905196764,0.0372504313682705,2023-05-02
1462,22,21,1,35314.0,2.55,3.4,2.8,1.8666666666666667,1.9375,1.1333333333333333,1.0625,0.4,0.8125,0.5333333333333333,0.2666666666666666,0.625,0.0625,3.6,5.2,11.8,3.4,18.0,5.6,1758.74279785,1939.62341309,3695.2921972648,2428.2743652327995,0.2398476879814428,0.5223117414343037,2023-05-02
1463,24,26,0,43634.0,2.75,3.3,2.55,1.5,1.3125,1.5,1.6875,0.4375,0.0625,0.4375,0.1875,0.375,0.1875,8.8,5.0,13.0,3.8,14.0,5.8,1641.69042969,1758.59301758,3358.880371092,3099.8103662124,0.3263847548589232,0.4322013182344718,2023-05-03
1464,11,6,1,11022.0,2.55,3.0,3.1,1.25,1.0,1.75,2.0,-0.0625,-0.75,0.3125,0.3125,0.25,0.25,3.2,4.0,13.2,5.2,9.8,3.0,1626.5949707,1677.95898438,3407.137109376,1733.222753906,0.4202997872594947,0.3380649221358814,2023-05-03
1465,3,7,1,42023.0,1.29,5.5,12.0,2.0625,0.9333333333333332,0.9375,2.066666666666667,1.125,-0.8,0.625,0.1875,0.2,0.3333333333333333,6.0,3.4,17.6,7.4,11.2,3.2,1848.67456055,1633.10559082,4967.32390137,2052.5414648472,0.7413579588917802,0.0499146821121803,2023-05-03
1466,12,18,1,11767.0,2.1,3.2,3.75,1.875,0.9375,1.125,2.0625,0.625,-0.5625,0.5625,0.1875,0.25,0.1875,2.6,4.6,12.2,5.0,9.6,3.0,1677.15710449,1646.00512695,4109.8630664016,1366.3676562512,0.5362348358340269,0.2267992507819949,2023-05-04
1467,23,10,1,35391.0,1.83,3.6,4.2,1.375,0.875,1.625,2.125,-0.0625,-0.5625,0.375,0.25,0.1875,0.3125,7.0,5.4,19.2,4.8,10.6,2.8,1760.01855469,1603.61254883,2322.2909472671995,0.0,0.6858289215763734,0.0940292846458784,2023-05-04
1468,20,25,1,11171.0,1.73,3.8,4.75,1.625,0.6875,1.375,2.3125,0.3125,-1.4375,0.4375,0.3125,0.1875,0.125,4.6,3.0,13.8,3.4,9.0,3.0,1634.80224609,1612.17956543,2750.8096093728,1364.1824218752,0.5246867658764232,0.2376152612887292,2023-05-04
1469,2,5,-1,43116.0,1.7,4.0,4.75,1.5,1.3125,1.5,1.6875,0.5,-0.3125,0.4375,0.1875,0.375,0.1875,8.4,4.2,13.8,3.6,11.6,4.2,1727.81567383,1727.55249023,1401.9845898448002,1412.5656054704,0.4938221169498611,0.2668298806449565,2023-05-04
1470,18,7,1,15377.0,2.15,2.9,4.0,1.625,0.875,1.375,2.125,0.3125,-1.0,0.4375,0.3125,0.1875,0.3125,3.6,2.6,9.8,2.4,8.8,2.6,1641.24450684,1629.21594238,2017.0169238264,2021.9180273472,0.5101625819873671,0.251308779643685,2023-05-12
1471,22,12,0,30027.0,1.62,4.0,5.5,1.9375,0.875,1.0625,2.125,0.5,-0.3125,0.5625,0.25,0.1875,0.3125,3.4,3.6,11.8,3.6,9.4,4.0,1774.96325684,1683.25073242,4398.4893164056,1739.718237306,0.6136843266589643,0.1561183399677811,2023-05-13
1472,19,1,1,19747.0,2.05,3.5,3.6,1.5625,0.4375,1.4375,2.5625,-0.125,-1.25,0.5,0.0625,0.0625,0.25,6.2,2.6,13.0,3.8,11.0,4.4,1657.42834473,1617.171875,2341.6179882815995,1400.713027344,0.5484062654060756,0.2154708999709867,2023-05-13
1473,26,2,1,16871.0,2.1,3.5,3.4,2.0,1.4375,1.0,1.5625,0.75,0.1875,0.625,0.125,0.375,0.3125,5.4,7.2,18.6,6.2,14.6,5.0,1758.03417969,1718.43518066,3336.525634764,3617.6455175784,0.5475329392898712,0.2162812257321798,2023-05-13
1474,21,11,1,52201.0,1.55,4.0,6.5,2.3125,0.6875,0.6875,2.3125,1.625,-0.75,0.6875,0.25,0.125,0.3125,7.4,3.2,20.4,9.0,8.2,3.6,1924.34020996,1634.80004883,3968.8561523424,687.7412207024,0.7974938995975057,0.0104476923164642,2023-05-13
1475,6,24,-1,14517.0,2.2,3.3,3.4,1.4375,0.5625,1.5625,2.4375,0.3125,-0.6875,0.375,0.3125,0.125,0.1875,5.8,4.6,16.6,5.4,10.8,2.6,1671.08691406,1643.58227539,3210.440527344,989.0318408196,0.5313132296141916,0.2314009390115361,2023-05-14
1476,9,3,1,22174.0,8.0,5.0,1.36,0.625,2.0625,2.375,0.9375,-0.75,0.75,0.125,0.25,0.625,0.1875,7.6,2.6,13.6,4.8,11.4,3.8,1542.87365723,1853.8972168,1383.2648632816,3325.099707036,0.0986390881126337,0.6802801648531736,2023-05-14
1477,25,23,-1,21580.0,2.25,3.5,3.1,1.5,1.1875,1.5,1.8125,-0.1875,-0.5,0.4375,0.1875,0.3125,0.25,5.2,2.4,14.8,5.2,8.0,2.8,1607.28613281,1766.20544434,2396.7325634756,2960.3510156268003,0.2686225047660657,0.491942859963632,2023-05-14
1478,10,4,-1,27360.0,5.25,4.0,1.65,1.0625,2.3125,1.9375,0.6875,-0.375,1.125,0.25,0.3125,0.75,0.0625,4.8,5.4,12.0,4.2,12.2,3.4,1601.28662109,1897.7442627,2390.7313964884,2276.5065039052,0.1116220807182343,0.6648459585234254,2023-05-14
