,Wk,Day,Date,Time,Home,Away,FTR,Attendance,B365H,B365D,B365A,AttackStrengthHome,AttackStrengthAway,DefenseWeaknessHome,DefenseWeaknessAway,Season,AvgHomePoints,AvgAwayPoints,AvgLosingHomePoints,AvgLosingAwayPoints,AvgGoalDiffHome,AvgGoalDiffAway,HomeWinsRatio,HomeDrawsRatio,AwayWinsRatio,AwayDrawsRatio,AvgHomeCornersLast5,AvgAwayCornersLast5,AvgHomeShotsLast5,AvgHomeShotsOnTargetLast5,AvgAwayShotsLast5,AvgAwayShotsOnTargetLast5,elo,elo_away,FormHomeTeam,FormAwayTeam,ProbabilityDraw,ProbabilityHomeWin,ProbabilityAwayWin
945,19.0,Sun,2022-01-02,17:30,Alavés,Real Sociedad,D,13498.0,3.5,3.1,2.25,0.0268199233716475,0.0689655172413793,0.0591133004926108,0.053639846743295,21/22,1.1111111111111112,1.5555555555555556,1.8888888888888888,1.4444444444444444,-0.5555555555555556,0.0,0.3333333333333333,0.1111111111111111,0.4444444444444444,0.2222222222222222,3.6,5.4,12.4,3.2,10.6,4.2,1597.36218262,1738.76086426,2310.923125,2346.2940087916,0.2404325065455389,0.2923324144625964,0.4672350789918646
946,19.0,Sun,2022-01-02,17:30,Betis,Celta Vigo,A,41656.0,1.72,3.75,4.75,0.0727969348659003,0.045,0.05,0.0268199233716475,21/22,1.8888888888888888,1.5,1.1111111111111112,1.5,1.0,0.25,0.5555555555555556,0.2222222222222222,0.375,0.375,3.8,5.0,14.0,5.6,11.6,4.6,1751.07727051,1693.83825684,4121.8969335984,2646.9482421888006,0.2343825270403474,0.5706424864371392,0.1949749865225133
947,19.0,Sun,2022-01-02,20:00,Mallorca,Barcelona,A,14654.0,3.4,3.4,2.15,0.0306513409961685,0.0495049504950495,0.0346534653465346,0.0421455938697318,21/22,1.3333333333333333,1.0,1.6666666666666667,2.0,0.1111111111111111,-0.125,0.2222222222222222,0.6666666666666666,0.125,0.625,4.8,5.2,12.4,4.0,14.2,4.4,1620.57568359,1832.3927002,2397.2460107428,2060.592626952,0.2349616680139392,0.2014260775577883,0.5636122544282726
948,19.0,Mon,2022-01-03,18:00,Villarreal,Levante,H,13462.0,1.4,5.0,7.0,0.0725190839694656,0.0490196078431372,0.0539215686274509,0.0801526717557251,21/22,1.8888888888888888,0.2222222222222222,1.1111111111111112,2.7777777777777777,0.8888888888888888,-1.2222222222222223,0.5555555555555556,0.2222222222222222,0.0,0.2222222222222222,5.8,3.8,15.0,5.2,10.4,4.6,1797.13793945,1587.87585449,3315.38569336,0.0,0.2100338348745585,0.7359080457309781,0.0540581193944632
949,19.0,Mon,2022-01-03,20:00,Osasuna,Athletic Club,A,16206.0,3.1,3.0,2.5,0.0262172284644194,0.0196078431372549,0.0637254901960784,0.0149812734082397,21/22,0.8888888888888888,1.1111111111111112,2.111111111111111,1.8888888888888888,-0.6666666666666666,0.0,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.7777777777777778,5.2,6.2,11.0,3.6,13.6,3.8,1662.86120605,1701.9329834,2047.9555664064,1377.2828906240002,0.2412860022672841,0.4379864950351503,0.3207275026975654
950,19.0,Mon,2022-01-03,20:15,Cádiz,Sevilla,A,14342.0,4.75,3.3,1.85,0.0223880597014925,0.038647342995169,0.0676328502415458,0.0186567164179104,21/22,0.5555555555555556,1.6666666666666667,2.4444444444444446,1.3333333333333333,-0.8888888888888888,0.3333333333333333,0.0,0.5555555555555556,0.4444444444444444,0.3333333333333333,6.6,2.6,11.8,2.0,9.2,2.8,1575.80969238,1838.66516113,1029.0100195307998,3431.619384764,0.2286638810526637,0.1443940689830575,0.6269420499642787
951,20.0,Sat,2022-01-08,13:00,Levante,Mallorca,H,13330.0,2.2,3.25,3.4,0.0335820895522388,0.0432692307692307,0.0721153846153846,0.0746268656716417,21/22,0.6666666666666666,0.8888888888888888,2.333333333333333,2.111111111111111,-0.6666666666666666,-1.2222222222222223,0.0,0.6666666666666666,0.2222222222222222,0.2222222222222222,5.4,3.2,12.6,4.0,9.8,4.4,1582.54541016,1616.14404297,1003.4952685548,1664.57409668,0.2410909837063299,0.4458372304200287,0.3130717858736412
952,20.0,Sat,2022-01-08,15:15,Real Sociedad,Celta Vigo,H,27938.0,1.83,3.3,4.75,0.0222222222222222,0.0528846153846153,0.0288461538461538,0.0259259259259259,21/22,1.6666666666666667,1.6666666666666667,1.3333333333333333,1.3333333333333333,0.0,0.4444444444444444,0.4444444444444444,0.3333333333333333,0.4444444444444444,0.3333333333333333,3.2,4.8,9.2,2.2,11.0,5.4,1736.52893066,1709.29663086,1771.64416504,3690.240952147201,0.2373093077324621,0.5309447333199423,0.2317459589475955
953,20.0,Sat,2022-01-08,17:30,Granada,Barcelona,D,14442.0,4.5,3.8,1.75,0.055350553505535,0.0528846153846153,0.0673076923076923,0.040590405904059,21/22,1.5555555555555556,1.2222222222222223,1.4444444444444444,1.7777777777777777,0.1111111111111111,0.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.5555555555555556,4.6,4.4,11.8,3.6,13.6,5.0,1674.76196289,1836.82434082,3541.419873048,3087.7359960924,0.2392297776119353,0.2644360618333908,0.4963341605546739
954,20.0,Sat,2022-01-08,20:00,Real Madrid,Valencia,H,40617.0,1.37,5.0,8.0,0.0661764705882353,0.0669856459330143,0.0239234449760765,0.0588235294117647,21/22,2.333333333333333,1.3333333333333333,0.6666666666666666,1.6666666666666667,1.4444444444444444,-0.2222222222222222,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.4,4.4,17.8,6.0,10.0,4.6,1942.50952148,1711.24658203,4508.199096674,2454.6193847644,0.2053914984526914,0.7544488273021307,0.0401596742451778
955,20.0,Sun,2022-01-09,13:00,Rayo Vallecano,Betis,D,8395.0,2.5,3.4,2.8,0.0683453237410072,0.0619047619047619,0.0142857142857142,0.039568345323741,21/22,2.7777777777777777,1.7777777777777777,0.2222222222222222,1.2222222222222223,1.7777777777777777,0.2222222222222222,0.8888888888888888,0.1111111111111111,0.5555555555555556,0.1111111111111111,4.8,3.0,13.2,3.8,12.0,3.8,1655.57434082,1735.61889648,4327.389599608399,3116.6814550788004,0.2419707237065194,0.3789505173980139,0.3790787588954666
956,20.0,Sun,2022-01-09,15:15,Sevilla,Getafe,H,30801.0,1.61,3.4,7.5,0.075268817204301,0.0142180094786729,0.0379146919431279,0.039426523297491,21/22,2.555555555555556,0.4444444444444444,0.4444444444444444,2.555555555555556,1.4444444444444444,-0.8888888888888888,0.7777777777777778,0.2222222222222222,0.0,0.4444444444444444,4.4,3.2,10.2,3.2,9.4,2.4,1842.19104004,1645.73876953,3833.1514160148,1361.8180078127998,0.2126245228792296,0.7244989203905567,0.0628765567302136
957,20.0,Sun,2022-01-09,17:30,Osasuna,Cádiz,H,16292.0,1.75,3.3,5.75,0.0289855072463768,0.0428571428571428,0.0761904761904762,0.0615942028985507,21/22,0.8,1.0,2.2,2.0,-0.8,-0.8888888888888888,0.1,0.5,0.2222222222222222,0.3333333333333333,4.8,3.0,12.6,3.8,9.2,3.2,1650.35571289,1572.28381348,1014.0593554691998,1704.0834716779998,0.2319558208858364,0.5970089507068381,0.1710352284073255
958,20.0,Sun,2022-01-09,17:30,Alavés,Athletic Club,D,14103.0,4.0,3.3,1.95,0.0287769784172661,0.0333333333333333,0.0619047619047619,0.0179856115107913,21/22,1.1,1.3,1.9,1.7,-0.5,0.2,0.3,0.2,0.2,0.7,2.6,4.8,13.4,3.8,12.4,3.4,1599.59411621,1714.43847656,2677.2539453120003,2019.4092187488,0.2414742431708756,0.3292852608491015,0.4292404959800228
959,20.0,Sun,2022-01-09,20:00,Villarreal,Atlético Madrid,D,14127.0,2.8,3.2,2.62,0.0857142857142857,0.0805687203791469,0.0521327014218009,0.0571428571428571,21/22,2.0,1.4,1.0,1.6,1.3,0.1,0.6,0.2,0.4,0.2,5.4,5.6,15.6,5.6,13.8,5.2,1802.46838379,1840.65991211,4088.7780468768,1413.0279101568003,0.2412562767004974,0.4392503464661954,0.3194933768333071
960,20.0,Mon,2022-01-10,20:00,Espanyol,Elche,A,11870.0,1.9,3.25,4.5,0.0496453900709219,0.0422535211267605,0.0328638497652582,0.0602836879432624,21/22,2.2222222222222223,0.5,0.7777777777777778,2.5,0.7777777777777778,-0.8,0.6666666666666666,0.2222222222222222,0.1,0.2,5.2,3.0,14.0,5.0,6.8,2.8,1665.81726074,1584.56018066,4338.9190380848,680.2330566400001,0.2315570484348511,0.600945725505218,0.1674972260599309
961,21.0,Sun,2022-01-16,13:00,Elche,Villarreal,H,12433.0,4.5,3.6,1.8,0.0318021201413427,0.0325581395348837,0.0465116279069767,0.0318021201413427,21/22,1.2222222222222223,0.8888888888888888,1.7777777777777777,2.111111111111111,-0.1111111111111111,-0.2222222222222222,0.2222222222222222,0.5555555555555556,0.1111111111111111,0.5555555555555556,5.4,5.2,13.0,4.0,14.2,4.0,1596.4107666,1801.83337402,1740.71442871,1368.6281835936002,0.2356163957542777,0.2091465996765202,0.555237004569202
962,21.0,Tue,2022-01-18,19:00,Betis,Alavés,H,38753.0,1.45,4.33,7.0,0.0669014084507042,0.0372093023255813,0.055813953488372,0.0598591549295774,21/22,1.7,0.5555555555555556,1.3,2.4444444444444446,0.7,-1.0,0.5,0.2,0.1111111111111111,0.2222222222222222,3.6,2.8,15.4,6.0,7.0,2.6,1735.05078125,1601.1517334,3054.316464846,692.6869921864001,0.2239487294836483,0.662071990800374,0.1139792797159776
963,21.0,Tue,2022-01-18,20:30,Cádiz,Espanyol,D,10755.0,3.25,3.1,2.37,0.0208333333333333,0.0372093023255813,0.0697674418604651,0.0520833333333333,21/22,0.5,0.6,2.5,2.4,-0.9,-0.7,0.0,0.5,0.1,0.3,6.8,5.2,13.2,2.2,10.6,3.0,1565.57885742,1653.9666748,690.8836425776,1014.7287744131996,0.2419419269412041,0.3669603416055602,0.3910977314532357
964,21.0,Wed,2022-01-19,18:00,Celta Vigo,Osasuna,H,8837.0,1.85,3.5,4.33,0.0379310344827586,0.0460829493087557,0.0691244239631336,0.0310344827586206,21/22,0.8,1.5555555555555556,2.2,1.4444444444444444,-0.4,0.1111111111111111,0.2,0.2,0.4444444444444444,0.2222222222222222,4.4,3.4,13.4,4.6,9.6,1.8,1703.49438477,1657.06079102,1729.852050784,690.2054003912,0.2355149273202746,0.5565671040579847,0.2079179686217406
965,21.0,Wed,2022-01-19,20:30,Valencia,Sevilla,D,26049.0,3.3,3.25,2.25,0.0582191780821917,0.0414746543778801,0.0552995391705069,0.0171232876712328,21/22,1.6,1.8,1.4,1.2,0.5,0.4,0.4,0.4,0.5,0.3,6.8,3.4,12.2,4.4,10.4,3.2,1707.48791504,1844.97094727,2751.911992192,3461.256542968,0.2406219170676832,0.2977109565199144,0.4616671264124024
966,21.0,Thu,2022-01-20,18:00,Getafe,Granada,H,7634.0,2.1,3.2,3.8,0.0341296928327645,0.036697247706422,0.0412844036697247,0.0409556313993174,21/22,1.4,0.9,1.6,2.1,0.1,-0.4,0.4,0.2,0.1,0.6,4.0,3.0,14.0,5.4,12.8,5.0,1642.9588623,1677.64294434,4471.7497753968,1955.1725976552,0.2411315905558023,0.4442817425941895,0.3145866668500081
967,22.0,Fri,2022-01-21,20:00,Espanyol,Betis,A,17637.0,3.25,3.25,2.25,0.0505050505050505,0.0636363636363636,0.0409090909090909,0.0404040404040404,21/22,2.0,1.7,1.0,1.3,0.6,0.2,0.6,0.2,0.5,0.2,6.4,2.4,12.8,4.4,10.0,4.0,1653.1998291,1742.17980957,3341.971582032,2361.8236865244,0.2419377175964579,0.3661107874476661,0.3919514949558759
968,22.0,Sat,2022-01-22,13:00,Levante,Cádiz,A,14063.0,1.8,3.5,5.0,0.0369127516778523,0.0401785714285714,0.0669642857142857,0.0637583892617449,21/22,0.9,0.9,2.1,2.1,-0.4,-1.0,0.1,0.6,0.2,0.3,5.4,4.0,13.8,5.0,8.6,2.6,1592.95471191,1566.34570312,1654.8161865220002,1341.9377343728002,0.2373628217123038,0.5301008490116493,0.2325363292760469
969,22.0,Sat,2022-01-22,15:15,Villarreal,Mallorca,H,13207.0,1.44,4.33,8.0,0.087248322147651,0.0398230088495575,0.0575221238938053,0.0738255033557047,21/22,1.9090909090909087,0.8,1.0909090909090908,2.2,1.181818181818182,-1.3,0.5454545454545454,0.2727272727272727,0.2,0.2,5.6,4.2,16.2,5.4,11.0,5.2,1790.15332031,1605.73474121,3317.5483886720003,1363.6624609376004,0.2149785961506272,0.7133605183079011,0.0716608855414715
970,22.0,Sat,2022-01-22,17:30,Sevilla,Celta Vigo,D,30059.0,1.75,3.5,5.25,0.0730897009966777,0.0486725663716814,0.0353982300884955,0.0265780730897009,21/22,2.6,1.5,0.4,1.5,1.4,0.3,0.8,0.2,0.4,0.3,4.6,4.2,9.0,2.6,8.6,3.8,1842.83959961,1711.06689453,3873.6247021472,2745.6501171872005,0.2242919002582417,0.659752431055439,0.1159556686863192
971,22.0,Sat,2022-01-22,20:00,Atlético Madrid,Valencia,H,44999.0,1.44,4.2,8.5,0.0462046204620462,0.0657894736842105,0.0263157894736842,0.066006600660066,21/22,2.0,1.2,1.0,1.8,0.8888888888888888,-0.5,0.5555555555555556,0.3333333333333333,0.3,0.3,8.0,5.4,15.8,5.2,10.6,5.4,1841.29492188,1709.61914062,3367.96191406,2478.6583007816,0.2243074735644722,0.6596463925844241,0.1160461338511034
972,22.0,Sun,2022-01-23,13:00,Granada,Osasuna,A,12471.0,2.5,3.2,3.0,0.0519480519480519,0.0429184549356223,0.0643776824034334,0.0357142857142857,21/22,1.5,1.4,1.5,1.6,0.1,-0.1,0.4,0.3,0.4,0.2,4.2,3.8,11.0,3.8,10.0,1.8,1667.08508301,1649.48828125,3430.289111328,338.13549316440003,0.2381029537770386,0.5178203029151133,0.2440767433078481
973,22.0,Sun,2022-01-23,15:15,Real Madrid,Elche,D,39796.0,1.16,8.0,15.0,0.0718954248366013,0.0478260869565217,0.0260869565217391,0.0588235294117647,21/22,2.4,0.7272727272727273,0.6,2.272727272727273,1.6,-0.6363636363636364,0.7,0.3,0.1818181818181818,0.1818181818181818,5.2,1.6,19.4,6.2,6.6,3.0,1946.26818848,1608.09082031,4393.4229345656,1763.8644775380003,0.1800053951708502,0.8273736972972102,-0.0073790924680603
974,22.0,Sun,2022-01-23,17:30,Real Sociedad,Getafe,D,27368.0,1.66,3.5,6.0,0.0227272727272727,0.0127118644067796,0.0254237288135593,0.0389610389610389,21/22,1.8,0.4,1.2,2.6,0.1,-0.9,0.5,0.3,0.0,0.4,4.0,1.4,9.6,2.4,7.4,2.0,1742.33129883,1653.51672363,1756.1490478519995,1031.5190917968,0.230581948487547,0.6101821396148778,0.1592359118975752
975,22.0,Sun,2022-01-23,17:30,Rayo Vallecano,Athletic Club,A,9034.0,2.75,3.0,2.8,0.0649350649350649,0.0301724137931034,0.0172413793103448,0.0162337662337662,21/22,2.6,1.2727272727272727,0.4,1.7272727272727273,1.6,0.1818181818181818,0.8,0.2,0.1818181818181818,0.7272727272727273,5.4,4.4,14.0,4.6,12.2,2.8,1656.14245605,1712.88085938,3671.2306640636,2032.0353515592,0.2417493313790013,0.4125515323341974,0.3456991362868012
976,22.0,Sun,2022-01-23,20:00,Alavés,Barcelona,A,14056.0,6.0,4.0,1.57,0.0259740259740259,0.051063829787234,0.0553191489361702,0.0389610389610389,21/22,1.0909090909090908,1.2,1.9090909090909087,1.8,-0.4545454545454545,0.0,0.2727272727272727,0.2727272727272727,0.2,0.6,3.2,4.6,12.6,3.0,14.2,4.0,1594.02258301,1833.9432373,2061.655751952,3023.2763525376,0.2317252488324514,0.1689776583676853,0.5992970927998632
977,23.0,Fri,2022-02-04,20:00,Getafe,Levante,H,8475.0,1.95,3.1,4.5,0.0454545454545454,0.0423728813559322,0.0466101694915254,0.0844155844155844,21/22,1.5454545454545454,0.2,1.4545454545454546,2.8,0.2727272727272727,-1.6,0.4545454545454545,0.1818181818181818,0.0,0.2,3.6,4.2,14.0,4.8,10.6,4.8,1657.62145996,1578.27746582,4462.9950244204,0.0,0.2317974314808517,0.5985843111197326,0.1696182573994157
978,23.0,Sat,2022-02-05,13:00,Elche,Alavés,H,12923.0,2.37,3.1,3.3,0.0321543408360128,0.0338983050847457,0.0423728813559322,0.067524115755627,21/22,1.4,0.5,1.6,2.5,0.0,-1.3,0.3,0.5,0.1,0.2,5.4,3.4,11.6,3.0,8.2,2.6,1616.28125,1590.11816406,2341.9793359368,337.5681103512,0.2374009232932178,0.5294966626620037,0.2331024140447784
979,23.0,Sat,2022-02-05,15:15,Mallorca,Cádiz,H,12226.0,1.83,3.4,4.6,0.0254777070063694,0.0464135021097046,0.0337552742616033,0.0605095541401273,21/22,1.2,1.0909090909090908,1.8,1.9090909090909087,0.0,-0.7272727272727273,0.2,0.6,0.2727272727272727,0.2727272727272727,4.0,4.2,13.2,3.2,8.6,2.2,1600.97644043,1581.02294922,1327.538554688,1340.847558592,0.2379154997149739,0.5210455684092872,0.2410389318757387
980,23.0,Sat,2022-02-05,17:30,Celta Vigo,Rayo Vallecano,H,12546.0,1.9,3.4,4.33,0.0411392405063291,0.0294117647058823,0.0630252100840336,0.0537974683544303,21/22,1.0,0.5,2.0,2.5,-0.1818181818181818,-1.0,0.2727272727272727,0.1818181818181818,0.1,0.2,3.0,5.2,11.6,4.0,13.8,4.6,1716.18359375,1647.71069336,2706.1174218784,358.11398437520006,0.2331133384718158,0.5849910191577568,0.1818956423704273
981,23.0,Sat,2022-02-05,20:00,Osasuna,Sevilla,D,17635.0,3.6,3.2,2.15,0.0314465408805031,0.042016806722689,0.0672268907563025,0.0188679245283018,21/22,1.0,1.7272727272727273,2.0,1.2727272727272727,-0.5454545454545454,0.3636363636363636,0.1818181818181818,0.4545454545454545,0.4545454545454545,0.3636363636363636,5.0,3.8,12.2,3.6,10.8,3.2,1663.8347168,1837.72302246,1702.6648193360002,3431.927441408,0.2383891603135772,0.2488849466154369,0.5127258930709857
982,23.0,Sun,2022-02-06,13:00,Valencia,Real Sociedad,D,31351.0,2.87,3.2,2.6,0.0566037735849056,0.0630252100840336,0.0546218487394958,0.0471698113207547,21/22,1.5454545454545454,1.5,1.4545454545454546,1.5,0.4545454545454545,0.0,0.3636363636363636,0.4545454545454545,0.4,0.3,6.2,5.4,12.4,4.2,11.0,4.2,1706.07336426,1738.2265625,2032.498974612,2347.55414551,0.2410354286829565,0.4479073495728073,0.311057221744236
983,23.0,Sun,2022-02-06,15:15,Barcelona,Atlético Madrid,H,74221.0,2.25,3.4,3.2,0.0597484276729559,0.0798319327731092,0.0462184873949579,0.0566037735849056,21/22,2.0,1.3636363636363635,1.0,1.6363636363636365,0.8,0.0909090909090909,0.6,0.2,0.3636363636363636,0.2727272727272727,6.2,6.2,15.0,4.8,12.6,4.8,1837.84777832,1844.84057617,2363.5061132816,1455.0067968752,0.2397987297120375,0.4836468739246644,0.2765543963632981
984,23.0,Sun,2022-02-06,17:30,Betis,Villarreal,A,44870.0,2.37,3.5,2.9,0.0714285714285714,0.0291666666666666,0.05,0.031055900621118,21/22,1.818181818181818,0.8,1.181818181818182,2.2,1.0,-0.3,0.5454545454545454,0.1818181818181818,0.1,0.5,4.4,6.4,16.2,5.2,13.8,4.2,1754.96508789,1794.91162109,3043.3623925788,1378.2107421872,0.241314919244196,0.436730106770397,0.3219549739854068
985,23.0,Sun,2022-02-06,20:00,Real Madrid,Granada,H,36665.0,1.25,6.0,11.0,0.0745341614906832,0.0413223140495867,0.0330578512396694,0.0496894409937888,21/22,2.272727272727273,0.8181818181818182,0.7272727272727273,2.1818181818181817,1.4545454545454546,-0.5454545454545454,0.6363636363636364,0.3636363636363636,0.0909090909090909,0.5454545454545454,7.2,3.6,21.2,7.0,11.8,4.6,1938.07775879,1652.73852539,3696.113330074,1012.312104492,0.1930640658473989,0.794668369182352,0.0122675649702491
986,23.0,Mon,2022-02-07,20:00,Athletic Club,Espanyol,H,30753.0,1.6,3.8,6.0,0.0402476780185758,0.0413223140495867,0.0495867768595041,0.0526315789473684,21/22,1.4,0.6363636363636364,1.6,2.363636363636364,0.1,-0.6363636363636364,0.4,0.2,0.0909090909090909,0.3636363636363636,6.8,3.4,13.8,4.0,11.4,3.8,1721.31262207,1640.41455078,1411.1466015616,1334.3797851552,0.2316023581887473,0.6005032955219876,0.1678943462892651
987,24.0,Fri,2022-02-11,20:00,Sevilla,Elche,H,33411.0,1.45,4.33,7.5,0.0738461538461538,0.0534979423868312,0.0411522633744856,0.0615384615384615,21/22,2.4545454545454546,0.75,0.5454545454545454,2.25,1.2727272727272727,-0.5833333333333334,0.7272727272727273,0.2727272727272727,0.1666666666666666,0.25,5.0,1.6,9.0,2.4,5.8,3.0,1834.65649414,1624.51293945,3813.24759277,1797.48864746,0.209852445087189,0.7366763365863582,0.0534712183264526
988,24.0,Sat,2022-02-12,13:00,Cádiz,Celta Vigo,D,15635.0,3.8,3.4,2.05,0.0244648318042813,0.0534979423868312,0.0699588477366255,0.0305810397553516,21/22,0.5454545454545454,1.4545454545454546,2.4545454545454546,1.5454545454545454,-0.8181818181818182,0.2727272727272727,0.0,0.5454545454545454,0.3636363636363636,0.3636363636363636,4.6,2.8,10.6,2.2,7.8,3.8,1575.07641602,1722.97924805,1046.5674169919998,2731.637968752,0.2400906849345523,0.2834601047457504,0.4764492103196973
989,24.0,Sat,2022-02-12,15:15,Villarreal,Real Madrid,D,17894.0,2.5,3.5,2.7,0.0886850152905198,0.0946502057613168,0.0534979423868312,0.036697247706422,21/22,2.0,2.272727272727273,1.0,0.7272727272727273,1.3333333333333333,1.0,0.5833333333333334,0.25,0.7272727272727273,0.0909090909090909,6.8,4.8,15.8,6.2,15.4,6.8,1807.10998535,1939.63830566,4459.498671872401,4105.6836914064,0.2408438963233617,0.3045544829218699,0.4546016207547683
990,24.0,Sat,2022-02-12,17:30,Rayo Vallecano,Osasuna,A,8596.0,2.15,3.25,3.5,0.0604229607250755,0.048780487804878,0.0203252032520325,0.0332326283987915,21/22,2.363636363636364,1.5454545454545454,0.6363636363636364,1.4545454545454546,1.3636363636363635,0.0909090909090909,0.7272727272727273,0.1818181818181818,0.4545454545454545,0.1818181818181818,6.4,3.4,17.6,4.2,11.2,2.6,1640.91503906,1666.90124512,3353.444384768,1316.5150000016,0.2407794222937665,0.4567221437155917,0.3024984339906418
991,24.0,Sat,2022-02-12,20:00,Atlético Madrid,Getafe,H,49375.0,1.45,4.2,8.0,0.0519877675840978,0.0123456790123456,0.0329218106995884,0.036697247706422,21/22,2.1,0.4545454545454545,0.9,2.5454545454545454,0.9,-0.8181818181818182,0.6,0.3,0.0,0.4545454545454545,8.2,1.8,15.6,5.6,8.0,1.6,1835.53991699,1665.77380371,3994.1214843696,1037.106635742,0.2177361035317535,0.699240928851782,0.0830229676164645
992,24.0,Sun,2022-02-13,13:00,Alavés,Valencia,H,12845.0,2.8,3.2,2.6,0.0241691842900302,0.0682730923694779,0.0562248995983935,0.0694864048338368,21/22,1.0,1.0909090909090908,2.0,1.9090909090909087,-0.5,-0.5454545454545454,0.25,0.25,0.2727272727272727,0.2727272727272727,3.2,4.8,11.8,2.8,10.0,5.2,1581.88635254,1705.11230469,1033.7196826164,2421.6999365244,0.241207087784665,0.3175083019309672,0.4412846102843678
993,24.0,Sun,2022-02-13,15:15,Levante,Betis,A,16103.0,3.4,3.6,2.1,0.033033033033033,0.072,0.068,0.039039039039039,21/22,0.8181818181818182,1.818181818181818,2.1818181818181817,1.181818181818182,-0.5454545454545454,0.4545454545454545,0.0909090909090909,0.5454545454545454,0.5454545454545454,0.1818181818181818,6.4,3.4,14.4,6.0,11.4,5.4,1570.12512207,1742.76672363,1660.757324216,3367.209082032,0.2384829607466045,0.2505088779457745,0.511008161307621
994,24.0,Sun,2022-02-13,17:30,Real Sociedad,Granada,H,29847.0,1.4,4.5,9.0,0.0208955223880597,0.0393700787401574,0.0236220472440944,0.0507462686567164,21/22,1.7272727272727273,0.75,1.2727272727272727,2.25,0.0909090909090909,-0.5833333333333334,0.4545454545454545,0.3636363636363636,0.0833333333333333,0.5,5.0,3.4,9.8,2.4,9.6,4.2,1739.18762207,1651.17797852,1745.71940918,1016.4431689451998,0.2306877296336606,0.6092054572625751,0.1601068131037643
995,24.0,Sun,2022-02-13,20:00,Espanyol,Barcelona,D,25049.0,5.0,3.6,1.75,0.0474777448071216,0.0511811023622047,0.0511811023622047,0.0356083086053412,21/22,1.818181818181818,1.3636363636363635,1.181818181818182,1.6363636363636365,0.2727272727272727,0.0909090909090909,0.5454545454545454,0.1818181818181818,0.2727272727272727,0.5454545454545454,6.0,5.8,12.4,4.6,13.8,3.6,1635.7989502,1847.1484375,3074.3874755856004,3011.715219726,0.2350105785832213,0.2019864748394451,0.5630029465773336
996,24.0,Mon,2022-02-14,20:00,Mallorca,Athletic Club,H,12904.0,3.4,3.1,2.3,0.0294985250737463,0.03125,0.03515625,0.0147492625368731,21/22,1.3636363636363635,1.4166666666666667,1.6363636363636365,1.5833333333333333,0.0909090909090909,0.25,0.2727272727272727,0.5454545454545454,0.25,0.6666666666666666,4.4,5.2,14.4,3.4,12.6,3.0,1606.92285156,1725.92834473,2025.2927929704,2605.1133984320004,0.2413487441899871,0.3234268602732323,0.4352243955367805
997,21.0,Wed,2022-02-16,18:00,Atlético Madrid,Levante,A,43456.0,1.33,5.25,9.0,0.0614035087719298,0.0387596899224806,0.0426356589147286,0.0847953216374269,21/22,2.1818181818181817,0.1818181818181818,0.8181818181818182,2.8181818181818183,0.9090909090909092,-1.7272727272727273,0.6363636363636364,0.2727272727272727,0.0,0.1818181818181818,6.6,5.2,14.2,5.2,10.4,3.8,1837.39245605,1561.62207031,3939.1444335888,0.0,0.1953309047069244,0.7880777928667584,0.0165913024263171
998,25.0,Fri,2022-02-18,20:00,Elche,Rayo Vallecano,H,14742.0,3.0,3.0,2.62,0.0380116959064327,0.027027027027027,0.0424710424710424,0.0555555555555555,21/22,1.5454545454545454,0.4545454545454545,1.4545454545454546,2.5454545454545454,0.1818181818181818,-1.0909090909090908,0.3636363636363636,0.4545454545454545,0.0909090909090909,0.1818181818181818,5.8,4.8,11.8,3.0,13.2,4.0,1622.5267334,1626.31762695,3305.4793457,345.98943359400005,0.2396049907051088,0.4881455077976023,0.2722495014972888
999,25.0,Sat,2022-02-19,13:00,Granada,Villarreal,A,13389.0,4.0,3.4,1.95,0.0465116279069767,0.0346153846153846,0.0653846153846153,0.0290697674418604,21/22,1.3636363636363635,1.0,1.6363636363636365,2.0,-0.0909090909090909,-0.0909090909090909,0.3636363636363636,0.2727272727272727,0.1818181818181818,0.4545454545454545,3.2,6.4,10.0,3.6,13.4,4.6,1646.39489746,1810.4699707,3510.109521484,2400.6779931624,0.239094489687223,0.2617666762826948,0.4991388340300822
1000,25.0,Sat,2022-02-19,15:15,Osasuna,Atlético Madrid,A,20040.0,3.9,3.25,2.05,0.0289855072463768,0.0795454545454545,0.0606060606060606,0.0637681159420289,21/22,1.0,1.25,2.0,1.75,-0.5,-0.0833333333333333,0.1666666666666666,0.5,0.3333333333333333,0.25,4.2,5.6,12.8,3.8,11.2,4.2,1684.44262695,1824.59619141,2104.25739258,352.9122412108,0.2404940728442225,0.2940397660847944,0.4654661610709831
1001,25.0,Sat,2022-02-19,17:30,Cádiz,Getafe,D,15948.0,3.2,2.9,2.55,0.0231884057971014,0.0224719101123595,0.0636704119850187,0.0463768115942029,21/22,0.5833333333333334,0.4166666666666667,2.4166666666666665,2.583333333333333,-0.75,-0.8333333333333334,0.0,0.5833333333333334,0.0,0.4166666666666667,4.0,1.8,9.6,2.2,9.0,2.0,1578.859375,1664.17504883,1024.1697216792,1033.2001025388,0.2419591583338974,0.3713711481010263,0.3866696935650763
